event_id,cost,availability,quantity_total,quantity_sold
3714428.0,45.31,1.0,5000.0,8
3746830.0,12.0,1.0,30.0,11
3779428.0,30.0,1.0,25.0,1
3779634.0,10.0,1.0,200.0,41
3779684.0,2000.0,3.0,170.0,66
3779900.0,45.0,1.0,25.0,2
3780114.0,35.0,2.0,15.0,5
3783324.0,95.0,2.0,100.0,60
3789548.0,5.0,1.0,110.0,116
3812356.0,4.99,1.0,24.0,21
3812424.0,250.0,1.0,4.0,3
3844794.0,,2.0,600.0,6
3844908.0,120.87,2.0,14.0,7
3845324.0,120.87,2.0,14.0,7
3878084.0,22.0,2.0,35.0,25
3910618.0,850.0,13.0,1595.0,1
3910862.0,8.0,1.0,25.0,15
3910880.0,199.0,1.0,10.0,10
3943226.0,22.63,1.0,95.0,45
3975912.0,1589.47,3.0,90.0,7
3976140.0,92.07,1.0,22.0,1
3976428.0,42.5,1.0,39.0,36
4005134.0,50.0,1.0,800.0,732
4008630.0,53.730000000000004,4.0,4000.0,13
4008858.0,6.22,2.0,40.0,12
4037854.0,388.12,3.0,200.0,51
4074258.0,15.0,1.0,60.0,47
4107650.0,46.26,1.0,40.0,1
4107662.0,39.57,3.0,100.0,25
4173060.0,289.42,2.0,10.0,2
4201334.0,600.0,1.0,30.0,10
4270954.0,1592.0,1.0,10.0,10
4271414.0,110.82,3.0,158.0,113
4303638.0,40.0,1.0,50.0,9
4303854.0,30.0,3.0,900.0,0
4304232.0,182.5,2.0,24.0,11
4336676.0,53.0,2.0,60.0,13
4336886.0,10.0,1.0,140.0,5
4369172.0,27.36,1.0,30.0,2
4369322.0,35.0,2.0,300.0,211
4369376.0,30.0,1.0,100.0,6
4369538.0,,3.0,2500.0,573
4434896.0,214.0,3.0,400.0,2
4434976.0,89.0,2.0,150.0,31
4435136.0,30.0,1.0,150.0,36
4467416.0,30.0,1.0,44.0,20
4500570.0,73.66,1.0,50.0,13
4500900.0,17.81,1.0,20.0,16
4500946.0,440.0,4.0,47.0,7
4533106.0,30.0,1.0,30.0,0
4533274.0,36.61,1.0,50.0,11
4533540.0,50.0,2.0,16.0,4
4565754.0,45.0,4.0,350.0,4
4565934.0,300.0,2.0,20.0,16
4566422.0,3000.0,2.0,100.0,0
4598768.0,1085.9,2.0,20.0,1
4599148.0,65.0,1.0,110.0,0
4631312.0,35.0,4.0,400.0,67
4664389.0,15.0,1.0,300.0,0
4664539.0,69.85,1.0,60.0,0
4664611.0,310.0,4.0,327.0,250
4666055.0,10.0,1.0,170.0,152
4687693.0,45.0,2.0,270.0,33
4697669.0,10.0,1.0,250.0,137
4703137.0,100.0,1.0,40.0,0
4729753.0,180.0,12.0,1100.0,4
4730193.0,4.17,1.0,60.0,32
4730305.0,282.03,1.0,1000.0,7
4747883.0,15.0,1.0,50.0,8
4761457.0,,1.0,500.0,0
4763519.0,2540.0,8.0,430.0,0
4795359.0,20.0,1.0,25.0,2
4795849.0,25.0,1.0,10.0,2
4827971.0,140.3,1.0,12.0,5
4828183.0,30.0,2.0,201.0,13
4828461.0,22.51,1.0,15.0,12
4828587.0,115.69,6.0,16400.0,543
4828753.0,50.0,1.0,78.0,78
4860593.0,,1.0,500.0,0
4860725.0,2490.0,7.0,364.0,319
4861011.0,15.0,3.0,190.0,57
4861485.0,1705.0,11.0,2155.0,834
4861499.0,13.18,1.0,15.0,1
4884407.0,17.0,2.0,55.0,7
4890839.0,80.0,2.0,29.0,24
4893953.0,40.0,1.0,50.0,5
4926869.0,1.0,1.0,1.0,1
4926993.0,32.08,1.0,18.0,18
4937743.0,1400.0,15.0,500.0,112
4938965.0,69.88,1.0,54.0,0
4944285.0,600.0,2.0,800.0,0
4959432.0,125.0,1.0,8.0,5
4991842.0,12.870000000000001,3.0,36.0,31
4993578.0,159.98,3.0,35.0,10
5024444.0,219.04000000000002,4.0,172.0,43
5024644.0,37.92,3.0,26.0,5
5024698.0,100.0,1.0,130.0,67
5024976.0,2936.56,8.0,1530.0,949
5025272.0,350.0,1.0,19.0,7
5026256.0,219.04000000000002,4.0,232.0,58
5058044.0,60.45,1.0,30.0,1
5086238.0,,1.0,100.0,0
5086332.0,20.0,1.0,200.0,5
5087232.0,,1.0,100.0,0
5087238.0,,1.0,100.0,0
5090226.0,,1.0,100.0,0
5090534.0,1200.0,4.0,600.0,0
5090850.0,24.0,2.0,400.0,200
5113654.0,12.5,1.0,10.0,10
5155990.0,5287.6,2.0,40.0,7
5156368.0,391.67999999999995,6.0,890.0,225
5188424.0,25.0,1.0,100.0,21
5188434.0,13.18,1.0,100.0,2
5188606.0,13.18,1.0,20.0,9
5188786.0,32.26,3.0,100.0,18
5219258.0,27.55,1.0,50.0,0
5221404.0,110.0,6.0,220.0,24
5254024.0,1300.0,4.0,55.0,28
5254250.0,132.0,11.0,3180.0,957
5254708.0,37.7,2.0,1000.0,98
5254748.0,10.0,1.0,5000.0,122
5287364.0,1043.99,5.0,855.0,9
5319376.0,10.0,1.0,150.0,7
5319894.0,20.0,1.0,100.0,1
5320212.0,22.63,1.0,100.0,64
5352380.0,41.0,3.0,500.0,20
5352438.0,15.0,1.0,500.0,7
5352522.0,90.0,3.0,420.0,146
5352786.0,901.5999999999999,2.0,8.0,2
5354556.0,50.0,2.0,100.0,32
5384990.0,35.0,1.0,50.0,5
5385292.0,15.0,1.0,62.0,17
5414086.0,8.46,1.0,30.0,30
5417064.0,8.5,1.0,100.0,25
5417716.0,41.31,1.0,25.0,3
5417728.0,45.0,2.0,600.0,6
5417756.0,20.0,1.0,300.0,50
5418350.0,36.36,2.0,2.0,1
5435956.0,52.12,1.0,50.0,23
5450664.0,8.41,3.0,170.0,84
5450800.0,260.0,8.0,2210.0,106
5451154.0,90.0,3.0,1500.0,183
5463290.0,10.0,1.0,800.0,1164
5468762.0,91.6,24.0,1573.0,51
5483298.0,5.0,1.0,150.0,95
5516102.0,10.0,1.0,230.0,14
5547696.0,40.0,1.0,20.0,2
5548776.0,90.0,3.0,1500.0,2
5548838.0,17.91,1.0,400.0,6
5548892.0,25.0,2.0,175.0,91
5549346.0,17.5,2.0,100.0,53
5581866.0,20.0,2.0,1000.0,2
5581920.0,137.87,2.0,200.0,29
5594266.0,44.95,1.0,2000.0,9
5614768.0,5.0,2.0,550.0,36
5615160.0,,1.0,1.0,1
5616108.0,22.63,1.0,10.0,8
5647578.0,86.0,5.0,70.0,30
5647816.0,15.0,3.0,245.0,215
5651876.0,74.61,1.0,35.0,5
5679920.0,113.51,3.0,300.0,42
5680456.0,17.5,1.0,15.0,3
5680460.0,40.0,2.0,14.0,8
5680498.0,100.0,1.0,48.0,47
5687102.0,30.0,1.0,300.0,254
5712964.0,18.0,2.0,200.0,3
5712998.0,40.0,1.0,45.0,11
5713380.0,500.0,5.0,486.0,16
5725436.0,1295.28,7.0,826.0,13
5745495.0,215.0,5.0,220.0,79
5745607.0,800.0,1.0,1.0,0
5745837.0,60.0,1.0,200.0,4
5746177.0,275.0,3.0,148.0,5
5778669.0,3.73,1.0,50.0,43
5778935.0,46.26,1.0,20.0,4
5843743.0,40.0,1.0,20.0,3
5844021.0,13.11,1.0,7.0,7
5844085.0,300.0,1.0,30.0,0
5851057.0,60.0,1.0,400.0,112
5872829.0,40.0,1.0,8.0,8
5876443.0,8.33,1.0,40.0,12
5877015.0,73.9,4.0,180.0,81
5887037.0,69.88,1.0,18.0,15
5909719.0,50.0,6.0,11310.0,185
5909943.0,525.0,2.0,140.0,2
5942001.0,17.0,2.0,200.0,9
5942727.0,205.0,44.0,2971.0,73
5942731.0,45.07,1.0,23.0,19
5974939.0,90.16999999999999,3.0,34.0,9
5975047.0,40.0,1.0,10.0,9
5975583.0,120.0,5.0,710.0,240
6008325.0,88.65,1.0,50.0,33
6040649.0,10.0,1.0,600.0,3
6040721.0,35.0,2.0,260.0,92
6047569.0,13.45,1.0,24.0,15
6080033.0,320.0,4.0,400.0,51
6096701.0,117.13,1.0,250.0,2
6134961.0,17.91,1.0,3000.0,16
6134975.0,,1.0,50.0,12
6138985.0,135.0,6.0,210.0,45
6140467.0,150.0,3.0,450.0,52
6148449.0,8.0,1.0,50.0,6
6204853.0,35.82,2.0,70.0,15
6204955.0,13.18,1.0,50.0,11
6238701.0,8.75,2.0,60.0,26
6269715.0,8.75,1.0,18.0,5
6302765.0,312.83,1.0,15.0,15
6326129.0,22.63,1.0,100.0,14
6335449.0,15.0,1.0,12.0,2
6336583.0,2.17,1.0,100.0,3
6368073.0,300.0,1.0,50.0,0
6371497.0,15.0,1.0,200.0,66
6393315.0,4625.0,6.0,288.0,1
6397131.0,,1.0,200.0,1
6400725.0,13.26,3.0,70.0,30
6401057.0,28.18,3.0,125.0,41
6433819.0,85.0,2.0,20.0,3
6450061.0,15.0,2.0,120.0,50
6465327.0,25.0,1.0,65.0,65
6466475.0,10.0,1.0,200.0,4
6522687.0,40.0,1.0,5000.0,1
6531775.0,13.18,1.0,60.0,1
6531939.0,62.0,3.0,1545.0,510
6539143.0,94.01,2.0,100099.0,3
6564643.0,20.0,1.0,30.0,5
6582859.0,31.080000000000002,6.0,138.0,28
6583179.0,,1.0,100.0,0
6600931.0,375.05,5.0,250.0,27
6663009.0,63.76,2.0,10.0,1
6663429.0,8805.6,1.0,1.0,1
6729279.0,10.0,1.0,120.0,1
6761393.0,45.88,1.0,7.0,6
6761867.0,,1.0,32.0,1
6842725.0,147.06,1.0,40.0,4
6863579.0,8.75,1.0,15.0,4
6872221.0,25.0,1.0,200.0,68
6892225.0,479.35,16.0,1348.0,32
6892533.0,70.15,1.0,20.0,3
6892535.0,13.18,1.0,1000.0,1
6895097.0,6.3,1.0,100.0,109
6898499.0,109.0,1.0,100.0,1
6925663.0,198.0,3.0,55.0,27
6941957.0,149.75,1.0,10.0,2
6957957.0,8.75,1.0,40.0,19
6965053.0,25.0,2.0,40.0,22
6981421.0,75.0,2.0,300.0,3
6982521.0,70.0,4.0,450.0,153
6991313.0,20.0,1.0,250.0,22
7056973.0,550.0,8.0,274.0,172
7074357.0,150.0,4.0,16.0,3
7079963.0,207.67000000000002,5.0,60.0,1
7089097.0,70.0,3.0,1018.0,33
7090773.0,100.0,1.0,5.0,0
7101463.0,17.91,1.0,120.0,1
7113981.0,214.61,1.0,8.0,1
7120009.0,295.0,1.0,15.0,11
7121721.0,858.53,6.0,60.0,28
7122089.0,500.0,3.0,30.0,11
7147275.0,150.0,1.0,20.0,0
7154673.0,585.0,4.0,520.0,0
7184387.0,247.0,1.0,2000.0,5
7188759.0,,3.0,0.0,1
7188989.0,15.0,3.0,300.0,63
7213831.0,13.11,1.0,20.0,9
7219289.0,,2.0,300.0,162
7226583.0,147.24,4.0,100.0,10
7238199.0,8.46,2.0,100.0,57
7243673.0,12.0,1.0,20.0,1
7245351.0,60.91,1.0,50.0,5
7252733.0,16.0,2.0,60.0,20
7253213.0,22.76,1.0,250.0,89
7253487.0,50.0,2.0,60.0,11
7260041.0,13.45,1.0,50.0,3
7270975.0,22.0,1.0,125.0,73
7286127.0,129.33,3.0,275.0,7
7351309.0,20.0,2.0,120.0,20
7384275.0,25.0,1.0,225.0,43
7442189.0,30.0,2.0,100.0,27
7538581.0,27.36,1.0,15.0,1
7547725.0,105.0,9.0,630.0,238
7576111.0,3273.25,2.0,60.0,4
7580543.0,15.0,1.0,55.0,26
7638375.0,22.51,1.0,40.0,16
7646581.0,25.0,1.0,12.0,4
7678811.0,422.5,11.0,11000.0,14
7680479.0,142.26,6.0,300.0,54
7687383.0,689.62,5.0,1050.0,34
7769091.0,20.0,2.0,201.0,4
7806217.0,35.0,3.0,470.0,470
7826815.0,18.0,2.0,200.0,48
7831723.0,41.53,1.0,50.0,1
7842563.0,25.0,2.0,110.0,48
7886055.0,26.22,2.0,200.0,95
7940949.0,17.91,1.0,100.0,6
7970037.0,139.05,4.0,190.0,18
7976553.0,92.56,1.0,200.0,12
7997257.0,10.0,1.0,50.0,12
8039849.0,240.0,3.0,12.0,4
8084713.0,25.0,2.0,50.0,3
8090315.0,59.0,1.0,30.0,0
8104913.0,60.0,2.0,35.0,35
8128403.0,30.0,1.0,32.0,32
8131473.0,410.0,1.0,35.0,0
8137447.0,40.99,1.0,50.0,0
8206781.0,55.0,1.0,50.0,0
8278791.0,30.0,1.0,40.0,0
8302137.0,510.0,2.0,30.0,0
8334383.0,655.01,9.0,2344.0,0
8334387.0,999.0,1.0,100.0,0
8400021.0,50.0,1.0,6.0,1
8622349.0,,1.0,100.0,0
667685.0,7.15,1.0,70.0,0
798915.0,245.0,3.0,100.0,28
929735.0,293.70000000000005,5.0,450.0,32
962443.0,,1.0,150.0,1
962483.0,40.0,3.0,250.0,35
962973.0,10024.81,7.0,176.0,51
1028507.0,6.0,2.0,150.0,10
1093659.0,73.14,2.0,80.0,71
1093835.0,145.0,2.0,383.0,384
1094017.0,41.54,3.0,1399.0,78
1158947.0,32.26,1.0,250.0,100
1159849.0,327.36,5.0,605.0,41
1191863.0,1098.25,1.0,12.0,12
1224595.0,2047.0,11.0,6635.0,1
1225021.0,448.7300000000001,7.0,415.0,113
1226827.0,60.43,2.0,200.0,59
1257119.0,60.0,3.0,155.0,5
1257589.0,1434.91,8.0,455.0,50
1257809.0,5.0,1.0,500.0,6
1289869.0,297.0,3.0,200.0,153
1290013.0,60.0,5.0,110.0,48
1290089.0,36.61,1.0,500.0,32
1290255.0,13150.0,8.0,80.0,1
1290681.0,350.0,7.0,2150.0,694
1322605.0,480.0,4.0,430.0,7
1322903.0,100.0,1.0,40.0,31
1323167.0,22.51,1.0,125.0,127
1323637.0,12.0,1.0,64.0,2
1388281.0,22.63,1.0,372.0,375
1388457.0,45.0,3.0,2000.0,111
1388531.0,471.95000000000005,5.0,2100.0,22
1388563.0,22.25,1.0,18.0,3
1388683.0,63.61,1.0,500.0,1
1388753.0,482.40000000000003,5.0,2500.0,20
1400157.0,9.42,3.0,66.0,66
1405689.0,,1.0,100.0,7
1421717.0,25.0,1.0,7.0,7
1478333.0,25.0,1.0,500.0,2
1486515.0,20.0,3.0,500.0,198
1486803.0,35.0,2.0,60.0,12
1486841.0,10.0,1.0,50.0,43
1487001.0,10.0,1.0,400.0,48
1519289.0,10.0,2.0,250.0,88
1519909.0,80.0,1.0,50.0,50
1585181.0,149.22,2.0,1000.0,12
1617861.0,16.0,1.0,200.0,136
1650331.0,112.0,4.0,134.0,4
1650965.0,10.0,2.0,300.0,87
1695001.0,10.0,1.0,250.0,49
1716481.0,,1.0,300.0,0
1716865.0,53.42999999999999,3.0,530.0,150
1722367.0,,1.0,300.0,0
1781341.0,996.53,4.0,20.0,21
1781705.0,500.0,2.0,35.0,0
1782007.0,500.0,2.0,35.0,0
1814911.0,143.5,3.0,225.0,6
1847101.0,22.76,1.0,50.0,7
1880049.0,150.0,4.0,450.0,120
1880345.0,68.9,2.0,160.0,52
1886161.0,519.25,1.0,20.0,20
1913119.0,2266.24,5.0,140.0,38
1924479.0,485.0,8.0,277.0,248
1940839.0,1070.0,2.0,78.0,38
1978721.0,3.0,1.0,6.0,4
2001703.0,81.99,2.0,45.0,0
2011379.0,50.0,4.0,500.0,70
2028275.0,85.0,1.0,10.0,0
2043597.0,20.0,1.0,50.0,11
2076833.0,116.19999999999999,2.0,300.0,3
2077069.0,75.0,1.0,30.0,0
2088289.0,21.0,3.0,1500.0,51
2109179.0,93.35,1.0,22.0,14
2109227.0,580.0,6.0,567.0,13
2109645.0,45.26,2.0,500.0,16
2109787.0,67.0,3.0,50.0,2
2175208.0,15.0,1.0,80.0,7
2175300.0,25.0,3.0,1250.0,35
2175352.0,7618.270000000001,7.0,482.0,103
2207756.0,10.0,2.0,72.0,73
2240300.0,8.0,1.0,60.0,23
2240434.0,,1.0,2000.0,27
2273464.0,14.02,2.0,6000.0,6
2273722.0,206.02999999999997,4.0,400.0,115
2338420.0,539.25,4.0,64.0,7
2338896.0,20.0,1.0,122.0,9
2338928.0,30.0,2.0,60.0,20
2338956.0,30.919999999999998,3.0,250.0,124
2361336.0,9.36,1.0,60.0,28
2371480.0,30.0,1.0,11.0,11
2371890.0,546.88,6.0,600.0,164
2371944.0,215.0,2.0,106.0,61
2437468.0,17.91,1.0,12.0,9
2469550.0,27.36,2.0,10000.0,17
2470274.0,25.0,2.0,60.0,19
2470328.0,5.0,1.0,20.0,5
2502288.0,1697.0,37.0,13147.0,317
2590752.0,15.0,1.0,10.0,11
2600744.0,105.0,3.0,210.0,84
2600858.0,31.96,4.0,20.0,20
2601240.0,8.75,1.0,40.0,35
2633589.0,93.51,1.0,24.0,1
2633909.0,,1.0,0.0,0
2634151.0,170.0,3.0,54.0,13
2657317.0,30.0,1.0,9.0,11
2666099.0,30.0,1.0,216.0,6
2666545.0,15.0,1.0,99.0,20
2694545.0,40.0,1.0,100.0,34
2699099.0,60.0,2.0,250.0,5
2731891.0,87.0,5.0,550.0,43
2732129.0,350.0,1.0,20.0,4
2764739.0,112.15,1.0,12.0,10
2797205.0,45.02,3.0,300.0,71
2797501.0,1817.3200000000004,17.0,530.0,61
2830555.0,97.95,3.0,430.0,48
2862723.0,454.64,11.0,750.0,18
2863225.0,,1.0,80.0,0
2895575.0,32.96,3.0,100.0,1
2928697.0,36.61,2.0,700.0,306
2928875.0,2250.0,5.0,221.0,20
2946985.0,,1.0,500.0,0
2958467.0,10.0,1.0,50.0,2
2961733.0,440.0,5.0,5500.0,30
2973083.0,332.06,7.0,208.0,14
3092145.0,10.0,1.0,1000.0,2
3092325.0,26.37,3.0,43.0,41
3092443.0,2100.0,3.0,60.0,0
3092701.0,10.0,1.0,60.0,13
3092745.0,15.0,1.0,100.0,16
3158315.0,10.0,1.0,30.0,3
3164109.0,20.0,1.0,98.0,98
3169687.0,3.11,1.0,200.0,2
3190637.0,4285.68,5.0,55.0,5
3190655.0,88.65,1.0,15.0,11
3190817.0,210.0,2.0,50.0,1
3191127.0,46.56,1.0,25.0,1
3223285.0,,1.0,500.0,20
3223727.0,46.56,1.0,20.0,15
3255247.0,140.76,1.0,1000.0,8
3256443.0,17.91,3.0,200.0,50
3256675.0,10.0,2.0,46.0,23
3288729.0,12.190000000000001,3.0,2300.0,24
3289099.0,38.0,8.0,3000.0,57
3289847.0,325.0,2.0,200.0,2
3321553.0,,3.0,100.0,99
3354835.0,3.81,1.0,80.0,23
3354851.0,31.599999999999998,2.0,27.0,21
3355093.0,47.97,3.0,300.0,217
3357825.0,45.0,2.0,400.0,153
3360829.0,62.0,3.0,90.0,16
3387001.0,60.0,3.0,38.0,19
3387701.0,89.0,9.0,8100.0,173
3405673.0,188.01,1.0,1000.0,1
3419811.0,15.0,1.0,100.0,19
3420071.0,15.0,1.0,62.0,40
3420077.0,15.0,1.0,67.0,66
3452807.0,54.709999999999994,2.0,400.0,5
,,,0.0,0
3485705.0,,1.0,150.0,43
3485843.0,8.41,1.0,50.0,6
3485957.0,20.0,1.0,75.0,14
3485981.0,44.97,3.0,400.0,63
3486111.0,10.0,1.0,5000.0,1
3518333.0,,2.0,135.0,23
3518835.0,31.0,3.0,215.0,6
3536195.0,6.0,1.0,100.0,1
3551641.0,75.0,1.0,20.0,2
3551689.0,10.0,1.0,75.0,45
3595601.0,100.0,6.0,4800.0,68
3601095.0,49.0,1.0,20.0,15
3616766.0,282.51,1.0,189.0,183
3649456.0,419.03999999999996,4.0,500.0,158
3682062.0,4.68,1.0,500.0,189
3682236.0,200.0,1.0,100.0,0
3682676.0,200.0,1.0,100.0,0
3715180.0,36.0,3.0,1813.0,216
3715744.0,20.0,1.0,100.0,0
3743094.0,15.0,1.0,8.0,8
3747822.0,18.0,1.0,12.0,8
3748294.0,8.75,2.0,40.0,9
3780498.0,17.91,1.0,40.0,16
3780612.0,22.63,1.0,25.0,10
3780712.0,22.63,1.0,30.0,16
3780910.0,10.0,2.0,70.0,13
3780936.0,20.0,1.0,150.0,150
3789902.0,121.55,1.0,10.0,10
3813122.0,464.0,5.0,900.0,306
3813518.0,58.31,2.0,200.0,57
3813580.0,57.36,5.0,250.0,3
3813732.0,3.73,3.0,18.0,5
,,,0.0,0
3911588.0,115.71000000000001,2.0,20.0,1
3911772.0,162.8699999999999,61.0,30500000.0,6
3944198.0,64.17,2.0,60.0,12
,,,0.0,0
3944676.0,40.0,1.0,100.0,0
3944774.0,72.63,3.0,180.0,88
3976868.0,20.0,1.0,120.0,52
3977128.0,25.0,1.0,40.0,5
3977474.0,,1.0,1.0,1
4009818.0,49.730000000000004,4.0,4000.0,60
4009860.0,17.0,2.0,30.0,14
4034316.0,283.11,6.0,450.0,61
4042994.0,10.0,1.0,20.0,7
4043000.0,90.0,3.0,5800.0,200
4065246.0,88.78,1.0,75.0,54
4075678.0,161.38,4.0,600.0,45
4103798.0,51.0,1.0,140.0,100
4108118.0,69.88,1.0,200.0,114
4108298.0,168.12,2.0,2.0,1
4136310.0,40.0,2.0,100.0,2
4147214.0,80.0,1.0,60.0,8
4239136.0,115.96,6.0,80.0,28
4239832.0,80.0,2.0,35.0,34
4250952.0,278.0,6.0,375.0,2
4272230.0,60.45,1.0,50.0,0
4272362.0,5.0,1.0,200.0,6
4304606.0,35.0,1.0,50.0,10
4304610.0,100.0,2.0,600.0,70
4305296.0,640.0,2.0,22.0,7
4337534.0,110.0,4.0,800.0,75
4338002.0,140.52,6.0,600.0,36
4402826.0,45.0,4.0,185.0,114
4403006.0,8520.0,6.0,164.0,62
4436208.0,95.0,4.0,302.0,0
4436432.0,120.0,2.0,20.0,1
4501088.0,70.26,1.0,12.0,7
4501184.0,85.0,1.0,50.0,0
4501256.0,694.57,15.0,1951.0,339
4501314.0,25.0,3.0,168.0,6
4501874.0,65.0,3.0,525.0,6
4529532.0,20.0,1.0,500.0,16
4534458.0,35.08,1.0,24.0,15
4534522.0,27.5,1.0,3.0,134
4534698.0,35.08,1.0,12.0,12
4544610.0,20.0,5.0,2363.0,1157
4555740.0,365.0,3.0,900.0,1
4567194.0,20.0,1.0,50.0,3
4567496.0,4.05,2.0,110.0,80
4632694.0,192.0,9.0,525.0,478
4632912.0,69.88,6.0,600.0,5
4632970.0,5.0,2.0,60.0,61
4649620.0,16.27,1.0,30.0,7
4654093.0,217.35999999999999,3.0,270.0,39
4664971.0,16964.69,12.0,32.0,45
4682379.0,41.65,1.0,260.0,260
4698247.0,86.0,3.0,62.0,36
4698257.0,86.0,3.0,33.0,19
4698729.0,25.0,1.0,600.0,0
4698781.0,27.21,1.0,50.0,40
4731211.0,,1.0,8.0,2
4731607.0,17.5,1.0,40.0,11
4735121.0,220.0,4.0,212.0,0
4737051.0,975.0,3.0,72.0,21
4763893.0,36.95,2.0,63.0,56
4796159.0,20.0,1.0,2000.0,69
4796519.0,257.26,6.0,396.0,8
4796711.0,266.82,6.0,750.0,7
4802507.0,182.0,2.0,20.0,3
4813435.0,100.0,1.0,150.0,50
4828805.0,1402.18,4.0,80.0,11
4829081.0,4.89,1.0,15.0,27
4829615.0,36.81,1.0,75.0,15
4846259.0,3831.25,1.0,1.0,0
4861403.0,570.0,3.0,300.0,0
4862041.0,350.0,4.0,84.0,38
4862181.0,22.85,1.0,100.0,1
4894345.0,75.0,3.0,300.0,13
4894433.0,8.65,1.0,100.0,1
4894743.0,31.09,3.0,254.0,13
4910593.0,15.0,1.0,300.0,0
4927319.0,1250.0,1.0,2.0,1
4927413.0,377.68,3.0,325.0,42
4960424.0,8.75,1.0,1.0,3
4960470.0,11950.749999999998,19.0,1620.0,31
4992690.0,25.0,1.0,1.0,1
4992752.0,1171.06,6.0,400.0,1
4992942.0,140.76,1.0,1.0,1
4993232.0,75.0,1.0,60.0,0
4993418.0,353.88,8.0,210.0,110
4993498.0,68.72,2.0,200.0,44
5010094.0,75.0,3.0,90.0,5
5025436.0,69.0,1.0,10.0,4
5025510.0,93.51,1.0,8.0,7
5025564.0,8.75,1.0,3.0,1
5037460.0,10.0,2.0,40.0,0
5049062.0,534.6899999999999,4.0,216.0,0
5058236.0,73.51,1.0,4.0,2
5058716.0,92.31,1.0,6.0,2
5058762.0,95.0,3.0,93.0,0
5091006.0,60.11,1.0,26.0,26
5091098.0,10.0,1.0,100.0,46
5091244.0,25.0,1.0,400.0,1
5091692.0,,1.0,100.0,0
5124392.0,2.17,1.0,12.0,1
5124406.0,218.67000000000002,8.0,52.0,8
5177836.0,75.0,1.0,30.0,18
5189356.0,15.0,1.0,100.0,2
5189920.0,65.16,1.0,20.0,1
5190078.0,20.27,1.0,20.0,4
5222060.0,129.03,13.0,910.0,36
5250464.0,15.0,3.0,480.0,291
5254770.0,27.51,1.0,16.0,16
5255202.0,2118.06,2.0,65.0,0
5255262.0,521.74,4.0,114.0,44
5255602.0,45.0,2.0,600.0,30
5255618.0,102.52,2.0,400.0,16
5287634.0,983.4000000000001,3.0,300.0,32
5320322.0,615.0,9.0,1053.0,406
5320550.0,15.0,3.0,55.0,22
5321134.0,80.3,2.0,108.0,35
5321864.0,36.81,1.0,200.0,38
5326842.0,187.01,1.0,1.0,1
5353358.0,75.0,1.0,300.0,0
5353440.0,100.0,1.0,30.0,2
5353520.0,1630.55,1.0,20.0,1
5353682.0,36.8,1.0,200.0,53
5359562.0,13.18,1.0,162.0,156
5385996.0,8.46,1.0,45.0,45
5419114.0,160.5,4.0,57.0,58
5419298.0,135.0,2.0,45.0,6
5430594.0,117.0,2.0,55.0,1
5451444.0,10.0,2.0,100.0,14
5457880.0,72.5,3.0,1103.0,3
5484498.0,35.0,2.0,1000.0,286
5484822.0,69.88,1.0,25.0,429
5484894.0,22.63,1.0,25.0,2
5517206.0,55.71,1.0,40.0,13
5536806.0,,5.0,50000.0,10
5549792.0,5.0,1.0,200.0,7
5549812.0,20.0,1.0,450.0,9
5550196.0,39.0,2.0,80.0,63
5550216.0,409.23999999999995,8.0,2225.0,57
5550272.0,45.52,2.0,600.0,34
5561658.0,10.0,1.0,40.0,4
5563216.0,9.95,1.0,35.0,7
5582868.0,103.81,8.0,770.0,420
5583070.0,100.0,2.0,60.0,25
5583162.0,101.97,3.0,150.0,13
5583482.0,27.35,1.0,65.0,55
5643650.0,5.0,4.0,42.0,21
5648054.0,250.0,2.0,200.0,62
5648146.0,54.0,15.0,800.0,51
5648334.0,32.5,1.0,150.0,145
5680890.0,25.0,2.0,150.0,29
5681286.0,75.0,4.0,60.0,18
5713938.0,162.35,10.0,1150.0,66
5714286.0,102.5,6.0,75.0,4
5746287.0,17.91,1.0,70.0,10
5746447.0,54.709999999999994,2.0,130.0,64
5755041.0,15.0,1.0,150.0,13
5779753.0,,3.0,100.0,21
5785647.0,75.0,1.0,250.0,53
5805229.0,945.4,1.0,14.0,1
5837809.0,510.0,3.0,515.0,0
5845435.0,15.0,1.0,132.0,44
5856675.0,35.82,2.0,100.0,80
5900249.0,426.75000000000006,8.0,800.0,190
5916715.0,,3.0,182.0,155
5943723.0,240.54,2.0,80.0,13
5955433.0,13.18,1.0,20.0,1
5971231.0,223.82,3.0,60.0,4
5975765.0,4.05,2.0,20.0,6
6002709.0,27.0,2.0,140.0,70
6008587.0,13.52,3.0,450.0,309
6008767.0,110.2,4.0,300.0,99
6031311.0,40.0,2.0,125.0,81
6059467.0,62.0,2.0,100.0,0
6106807.0,60.0,1.0,25.0,25
6126001.0,200.0,14.0,830.0,84
6140255.0,25.0,2.0,500.0,208
6172733.0,69.51,1.0,750.0,4
6173325.0,22.0,12.0,4800.0,289
6205505.0,1255.0,3.0,31.0,3
6207839.0,,2.0,100.0,32
6238071.0,9.5,1.0,15.0,15
6238629.0,105.0,3.0,36.0,1
6270803.0,54.97,7.0,207.0,32
6271109.0,11.6,3.0,25.0,10
6271291.0,8.1,2.0,35.0,14
6303431.0,73.9,2.0,20.0,3
6303761.0,55.0,2.0,200.0,114
6313683.0,5.57,1.0,50.0,8
